product_id,event_type,count(event_type)
5875989,purchase,2
5875989,cart,4
5875990,remove_from_cart,1
5875990,cart,7
5875990,view,8
5875992,cart,1
5875992,view,2
5875993,remove_from_cart,1
5875993,view,6
5875994,remove_from_cart,1
5875994,cart,2
5875994,view,5
5875995,view,13
5875995,cart,2
5875996,remove_from_cart,1
5875996,cart,1
5875996,view,10
5875997,cart,4
5875997,purchase,1
5875997,view,11
5875998,view,16
5875998,cart,6
5875998,purchase,1
5875998,remove_from_cart,1
5875999,view,9
5875999,cart,4
5876002,cart,2
5876002,purchase,1
5876002,view,8
5876003,cart,1
5876003,view,2
5876003,remove_from_cart,1
5876004,view,4
5876004,cart,1
5876006,cart,1
5876006,purchase,1
5876006,view,8
5876007,view,8
5876007,remove_from_cart,1
5876008,cart,3
5876008,view,4
5876008,purchase,1
5876009,cart,1
5876009,view,4
5876010,view,10
5876010,cart,5
5876010,remove_from_cart,3
5876011,view,10
5876011,remove_from_cart,1
5876011,cart,2
5876012,cart,1
5876012,remove_from_cart,1
5876012,view,13
5876013,cart,1
5876013,view,9
5876014,view,12
5876014,cart,7
5876014,purchase,1
5876014,remove_from_cart,3
5876015,cart,4
5876015,remove_from_cart,3
5876015,view,14
5876016,view,23
5876016,remove_from_cart,2
5876017,remove_from_cart,4
5876017,view,16
5876017,cart,4
5876018,view,25
5876018,remove_from_cart,3
5876018,cart,5
5876019,view,9
5876019,cart,2
5876020,view,2
5876021,view,12
5876021,cart,3
5876021,remove_from_cart,1
5876021,purchase,1
5876025,remove_from_cart,1
5876025,view,43
5876025,cart,4
5876025,purchase,1
5876026,cart,1
5876026,view,35
5876028,remove_from_cart,1
5876028,view,12
5876028,cart,3
5876029,cart,2
5876029,view,5
5876030,view,10
5876030,cart,3
5876030,purchase,1
5876062,purchase,2
5876062,cart,26
5876062,view,53
5876062,remove_from_cart,12
5876063,cart,3
5876063,view,6
5876064,purchase,1
5876064,view,5
5876064,cart,2
5876065,cart,2
5876065,view,24
5876065,remove_from_cart,1
5876066,view,6
5876066,cart,2
5876067,cart,2
5876067,view,3
5876068,cart,4
5876068,view,7
5876068,remove_from_cart,2
5876069,cart,3
5876069,view,6
5876070,purchase,1
5876070,cart,3
5876070,view,4
5876071,cart,2
5876071,view,3
5876071,remove_from_cart,2
5876072,view,3
5876072,cart,4
5876073,view,1
5876075,cart,2
5876075,view,3
5876076,cart,2
5876076,view,4
5876077,cart,2
5876077,view,2
5876078,cart,2
5876078,view,2
5876078,remove_from_cart,2
5876183,cart,2
5876183,view,2
5876183,purchase,1
5876184,cart,2
5876184,view,3
5876185,view,7
5876185,cart,4
5876186,view,12
5876186,cart,3
5876186,purchase,1
5876187,purchase,1
5876187,cart,2
5876187,remove_from_cart,1
5876187,view,3
5876188,cart,3
5876188,remove_from_cart,1
5876188,view,4
5876189,cart,2
5876189,view,5
5876190,view,4
5876190,purchase,1
5876190,remove_from_cart,1
5876190,cart,3
5876191,view,5
5876191,cart,2
5876192,cart,2
5876192,view,3
5876193,cart,2
5876193,view,4
5876194,cart,2
5876194,view,5
5876195,cart,2
5876195,view,3
5876196,view,4
5876196,cart,1
5876197,view,7
5876197,cart,3
5876198,cart,2
5876198,purchase,2
5876198,remove_from_cart,1
5876198,view,1
5876199,cart,4
5876199,purchase,1
5876199,remove_from_cart,1
5876199,view,4
5876200,view,34
5876200,purchase,1
5876200,cart,6
5876200,remove_from_cart,2
5876201,cart,3
5876201,view,19
5876202,view,15
5876204,cart,2
5876204,view,2
5876205,cart,2
5876205,view,3
5876206,cart,2
5876206,view,2
5876207,cart,1
5876207,remove_from_cart,2
5876207,purchase,1
5876207,view,14
5876210,view,5
5876210,cart,3
5876210,purchase,1
5876264,cart,2
5876264,view,2
5876345,view,1
5876346,view,1
5876347,view,19
5876348,view,1
5876352,view,1
5876360,view,1
5876361,view,1
5876367,view,1
5876370,view,1
5876379,remove_from_cart,1
5876379,view,14
5876380,cart,2
5876380,view,22
5876380,purchase,1
5876380,remove_from_cart,1
5876381,view,42
5876381,purchase,1
5876381,cart,1
5876382,cart,4
5876382,remove_from_cart,1
5876382,view,68
5876383,view,6
5876383,cart,2
5876384,view,6
5876384,cart,1
5876385,cart,1
5876385,view,15
5876386,view,31
5876386,cart,3
5876387,view,17
5876387,cart,2
5876388,view,4
5876388,remove_from_cart,1
5876388,cart,3
5876389,remove_from_cart,1
5876389,cart,1
5876389,view,2
5876390,cart,2
5876390,view,3
5876391,cart,2
5876391,view,3
5876391,purchase,1
5876392,cart,2
5876392,view,2
5876393,remove_from_cart,1
5876393,view,2
5876394,cart,1
5876394,view,2
5876395,cart,2
5876395,view,2
5876396,cart,2
5876396,view,3
5876397,cart,2
5876397,view,4
5876398,view,2
5876398,remove_from_cart,2
5876398,cart,2
5876399,view,5
5876399,cart,3
5876400,cart,2
5876400,view,4
5876400,remove_from_cart,1
5876401,view,4
5876401,cart,2
5876402,cart,3
5876402,view,5
5876403,cart,1
5876403,view,2
5876404,cart,4
5876404,view,8
5876405,cart,2
5876405,view,2
5876406,purchase,1
5876406,cart,5
5876406,view,9
5876406,remove_from_cart,1
5876716,remove_from_cart,2
5876716,cart,3
5876716,view,5
5876717,view,1
5876717,cart,2
5876717,remove_from_cart,2
5876718,remove_from_cart,1
5876718,cart,1
5876718,view,16
5876719,cart,3
5876720,cart,2
5876720,view,2
5876721,cart,2
5876721,view,4
5876722,view,9
5876722,cart,2
5876723,view,2
5876723,remove_from_cart,1
5876723,cart,3
5876724,purchase,1
5876724,view,4
5876724,cart,4
5876725,purchase,1
5876725,view,4
5876725,cart,2
5876726,cart,2
5876726,view,2
5876727,cart,2
5876727,view,5
5876728,cart,2
5876728,view,3
5876729,view,156
5876729,remove_from_cart,8
5876729,cart,58
5876729,purchase,4
5876730,cart,1
5876730,view,1
5876732,cart,2
5876732,view,2
5876733,cart,3
5876733,view,3
5876734,cart,3
5876734,view,3
5876735,cart,4
5876735,view,5
5876735,purchase,1
5876735,remove_from_cart,1
5876736,cart,2
5876736,view,3
5876737,cart,1
5876737,view,2
5876738,cart,2
5876738,view,5
5876739,cart,2
5876739,remove_from_cart,1
5876739,view,2
5876792,purchase,3
5876792,remove_from_cart,4
5876792,cart,6
5876792,view,16
5876793,remove_from_cart,1
5876793,cart,4
5876793,purchase,1
5876793,view,10
5876794,view,9
5876794,cart,3
5876794,purchase,1
5876795,view,1
5876795,cart,5
5876795,remove_from_cart,3
5876795,purchase,1
5876796,remove_from_cart,2
5876796,cart,4
5876796,purchase,3
5876796,view,4
5876797,purchase,18
5876797,cart,52
5876797,view,29
5876797,remove_from_cart,18
5876798,remove_from_cart,3
5876798,purchase,2
5876798,view,5
5876798,cart,1
5876799,cart,1
5876799,view,1
5876799,purchase,1
5876800,view,31
5876800,cart,15
5876800,remove_from_cart,8
5876800,purchase,4
5876801,cart,1
5876801,remove_from_cart,1
5876801,view,4
5876801,purchase,1
5876802,cart,2
5876802,view,2
5876802,purchase,1
5876803,remove_from_cart,1
5876803,purchase,1
5876803,cart,4
5876803,view,21
5876804,view,4
5876804,purchase,1
5876804,cart,1
5876805,view,1
5876805,cart,2
5876806,cart,3
5876806,remove_from_cart,3
5876806,view,28
5876806,purchase,3
5876807,cart,2
5876807,view,1
5876808,view,4
5876808,cart,3
5876808,purchase,3
5876809,cart,1
5876809,view,3
5876809,purchase,1
5876810,cart,1
5876810,view,2
5876810,purchase,1
5876811,cart,3
5876811,view,5
5876812,cart,1
5876812,view,2
5876813,purchase,1
5876813,cart,5
5876813,view,4
5876825,view,5
5876825,cart,3
5876826,purchase,1
5876826,remove_from_cart,1
5876826,cart,4
5876826,view,18
5876827,cart,2
5876827,view,2
5876828,cart,2
5876828,remove_from_cart,1
5876828,view,6
5876829,view,6
5876829,cart,2
5876830,view,4
5876830,cart,2
5876831,cart,5
5876831,view,5
5876831,purchase,2
5876832,cart,2
5876832,view,16
5876832,remove_from_cart,1
5876833,view,6
5876833,cart,3
5876833,remove_from_cart,1
5876834,view,1
5876834,cart,1
5876834,purchase,1
5876835,view,6
5876835,cart,3
5876836,cart,2
5876836,view,8
5876837,cart,3
5876837,view,7
5876838,view,4
5876838,purchase,1
5876838,cart,4
5876839,cart,4
5876839,view,10
5876839,remove_from_cart,1
5876839,purchase,1
5876840,purchase,1
5876840,cart,3
5876840,view,4
5876841,cart,2
5876841,view,5
5876843,view,5
5876843,remove_from_cart,1
5876843,cart,1
5876844,cart,2
5876844,view,5
5876845,cart,3
5876845,view,3
5876845,remove_from_cart,1
5876846,cart,2
5876846,view,4
5876847,cart,5
5876847,view,5
5876847,remove_from_cart,1
5876851,cart,2
5876851,view,10
5876853,view,7
5876853,purchase,1
5876853,remove_from_cart,1
5876853,cart,3
5876854,cart,3
5876854,view,3
5876855,view,1
5876856,view,5
5876856,cart,1
5876856,remove_from_cart,1
5876857,cart,2
5876857,view,10
5876925,purchase,2
5876925,cart,4
5876925,view,7
5876926,view,327
5876926,cart,22
5876926,remove_from_cart,5
5876926,purchase,1
5876927,cart,23
5876927,view,211
5876927,purchase,3
5876927,remove_from_cart,6
5876928,view,6
5876928,remove_from_cart,1
5876928,cart,2
5876929,cart,2
5876929,view,3
5876930,cart,2
5876930,view,2
5876930,remove_from_cart,1
5876931,cart,2
5876931,view,2
5876932,cart,2
5876932,view,2
5876933,view,3
5876933,remove_from_cart,1
5876934,view,5
5876934,purchase,1
5876934,cart,3
5876934,remove_from_cart,1
5876935,purchase,1
5876935,cart,3
5876935,view,4
5876936,cart,2
5876936,view,4
5876936,remove_from_cart,1
5876937,cart,2
5876937,view,3
5876938,cart,2
5876938,view,2
5876939,cart,2
5876939,view,2
5876940,cart,2
5876940,view,4
5876940,remove_from_cart,1
5876941,view,5
5876941,remove_from_cart,1
5876941,cart,5
5876942,cart,3
5876942,view,3
5876943,cart,3
5876943,view,5
5876944,view,13
5876944,cart,5
5876944,remove_from_cart,4
5876945,cart,4
5876945,view,14
5876946,view,21
5876946,cart,3
5876947,view,9
5876947,remove_from_cart,2
5876947,cart,5
5876947,purchase,2
5876948,remove_from_cart,1
5876948,cart,3
5876948,view,6
5876949,purchase,1
5876949,remove_from_cart,1
5876949,view,18
5876949,cart,6
5876950,view,8
5876950,cart,6
5876950,remove_from_cart,1
5876962,cart,2
5876962,view,3
5876963,cart,2
5876963,view,4
5876964,cart,2
5876964,view,3
5876965,cart,2
5876965,view,3
5876966,cart,2
5876966,view,4
5876966,purchase,1
5876967,view,24
5876967,cart,3
5876968,cart,1
5876968,view,4
5876969,view,13
5876969,cart,1
5876970,cart,1
5876970,view,3
5876971,view,2
5876971,cart,1
5876972,cart,1
5876972,view,1
5876973,cart,1
5876973,view,1
5876974,cart,1
5876974,view,2
5876975,cart,1
5876975,view,3
5876976,cart,2
5876976,view,2
5876976,remove_from_cart,1
5876977,view,9
5876977,cart,2
5876986,cart,1
5876986,remove_from_cart,2
5876986,view,4
5876987,remove_from_cart,1
5876987,cart,2
5876987,view,4
5876988,purchase,1
5876988,cart,2
5876988,view,3
5876989,cart,2
5876989,view,2
5876990,view,2
5876990,cart,1
5876991,cart,2
5876991,view,2
5876992,cart,3
5876992,purchase,1
5876992,remove_from_cart,3
5876992,view,6
5876993,cart,2
5876993,view,2
5876993,remove_from_cart,1
5876994,cart,3
5876994,view,2
5876995,cart,3
5876995,view,2
5876996,cart,4
5876996,view,5
5876997,view,4
5876997,cart,2
5876999,cart,2
5876999,view,2
5877000,cart,2
5877000,view,3
5877001,view,3
5877001,cart,2
5877002,cart,2
5877002,view,2
5877002,remove_from_cart,1
5877003,view,3
5877003,cart,2
5877004,view,2
5877004,cart,3
5877005,view,2
5877005,cart,3
5877006,view,2
5877006,cart,3
5877006,remove_from_cart,1
5877007,cart,3
5877007,purchase,1
5877007,remove_from_cart,2
5877007,view,2
5877027,view,5
5877027,cart,3
5877028,view,6
5877028,remove_from_cart,1
5877028,cart,5
5877029,remove_from_cart,1
5877029,purchase,2
5877029,cart,3
5877029,view,3
5877030,cart,2
5877030,view,4
5877031,view,10
5877032,cart,3
5877032,view,4
5877033,cart,2
5877033,view,17
5877034,remove_from_cart,1
5877035,view,6
5877035,cart,2
5877036,purchase,2
5877036,view,6
5877036,cart,1
5877046,cart,3
5877046,remove_from_cart,1
5877046,view,22
5877047,view,6
5877048,cart,5
5877048,view,6
5877048,purchase,1
5877048,remove_from_cart,2
5877050,cart,2
5877050,remove_from_cart,2
5877051,cart,4
5877051,view,4
5877051,remove_from_cart,3
5877052,view,3
5877088,cart,1
5877088,view,1
5877089,cart,2
5877089,view,3
5877090,cart,2
5877090,view,2
5877091,cart,1
5877092,cart,2
5877092,view,2
5877094,cart,3
5877094,view,2
5877094,purchase,2
5877096,remove_from_cart,1
5877096,cart,2
5877096,view,2
5877097,cart,2
5877097,view,2
5877098,view,1
5877099,cart,2
5877099,view,2
5877101,cart,2
5877101,view,1
5877102,cart,2
5877102,view,2
5877102,remove_from_cart,1
5877103,cart,1
5877103,view,1
5877105,view,1
5877106,view,3
5877107,cart,2
5877107,view,1
5877107,purchase,1
5877107,remove_from_cart,2
5877108,view,15
5877109,view,5
5877110,remove_from_cart,1
5877110,cart,4
5877110,view,20
5877110,purchase,2
5877111,remove_from_cart,1
5877111,view,6
5877112,view,42
5877112,remove_from_cart,2
5877112,cart,1
5877112,purchase,1
5877113,remove_from_cart,1
5877113,view,1
5877114,view,1
5877115,view,4
5877116,remove_from_cart,2
5877116,view,9
5877116,cart,4
5877116,purchase,2
5877174,purchase,1
5877174,view,3
5877174,cart,2
5877175,cart,2
5877175,view,2
5877177,cart,2
5877177,view,3
5877180,remove_from_cart,1
5877181,cart,3
5877181,view,3
5877181,remove_from_cart,2
5877183,cart,2
5877183,view,2
5877184,cart,2
5877184,view,2
5877185,cart,2
5877185,view,2
5877186,cart,3
5877186,view,3
5877187,cart,2
5877187,view,3
5877187,remove_from_cart,1
5877188,view,3
5877188,cart,2
5877189,view,6
5877189,purchase,2
5877189,cart,3
5877190,remove_from_cart,1
5877190,cart,3
5877190,view,7
5877190,purchase,2
5877191,remove_from_cart,1
5877192,purchase,1
5877192,view,3
5877192,cart,3
5877193,cart,2
5877193,view,5
5877193,remove_from_cart,1
5877194,cart,2
5877194,view,4
5877195,purchase,1
5877195,cart,2
5877195,view,2
5877207,remove_from_cart,7
5877207,cart,42
5877207,view,46
5877207,purchase,14
5877208,purchase,1
5877208,view,10
5877208,cart,5
5877209,cart,4
5877209,purchase,3
5877209,remove_from_cart,1
5877209,view,3
5877210,cart,3
5877210,remove_from_cart,2
5877210,view,8
5877210,purchase,2
5877211,view,228
5877211,purchase,2
5877211,cart,5
5877211,remove_from_cart,4
5877212,remove_from_cart,1
5877212,view,1
5877213,remove_from_cart,1
5877214,remove_from_cart,1
5877214,cart,2
5877214,view,5
5877215,view,5
5877215,cart,2
5877216,view,9
5877216,remove_from_cart,1
5877216,cart,3
5877217,cart,2
5877217,view,4
5877218,cart,2
5877218,view,3
5877218,purchase,1
5877220,view,5
5877221,cart,1
5877221,purchase,1
5877221,view,1
5877222,purchase,1
5877222,remove_from_cart,4
5877222,view,3
5877311,cart,3
5877311,view,6
5877312,cart,3
5877312,view,3
5877313,view,1
5877314,cart,4
5877314,view,3
5877315,view,1
5877317,view,5
5877317,cart,3
5877318,cart,2
5877318,view,3
5877319,cart,3
5877319,view,4
5877320,cart,3
5877320,view,4
5877321,cart,3
5877321,view,3
5877321,purchase,1
5877322,cart,4
5877322,view,4
5877323,remove_from_cart,1
5877324,cart,3
5877324,view,7
5877325,cart,3
5877325,view,3
5877326,cart,3
5877326,view,4
5877327,cart,3
5877327,view,3
5877328,cart,2
5877328,view,3
5877329,cart,3
5877329,view,4
5877330,view,10
5877331,view,9
5877331,cart,3
5877332,purchase,1
5877332,remove_from_cart,1
5877332,cart,2
5877332,view,1
5877343,cart,2
5877343,view,2
5877344,remove_from_cart,2
5877344,view,3
5877344,cart,7
5877345,view,9
5877345,cart,3
5877346,cart,4
5877346,view,3
5877346,remove_from_cart,1
5877347,cart,2
5877347,remove_from_cart,2
5877348,cart,1
5877348,view,3
5877348,purchase,1
5877348,remove_from_cart,1
5877349,cart,3
5877349,remove_from_cart,3
5877349,view,12
5877374,remove_from_cart,1
5877374,cart,1
5877374,view,25
5877375,cart,2
5877375,view,4
5877376,cart,3
5877376,view,9
5877377,cart,2
5877377,view,3
5877378,cart,2
5877378,view,2
5877379,cart,3
5877379,view,2
5877379,purchase,1
5877380,cart,2
5877380,view,3
5877381,cart,3
5877381,remove_from_cart,1
5877381,view,5
5877382,cart,2
5877382,remove_from_cart,2
5877382,view,41
5877383,remove_from_cart,1
5877383,view,5
5877383,cart,2
5877384,cart,3
5877384,view,8
5877385,view,403
5877385,cart,2
5877386,cart,4
5877386,purchase,1
5877386,view,5
5877387,cart,5
5877387,remove_from_cart,2
5877387,view,4
5877388,view,2
5877388,cart,6
5877388,purchase,2
5877388,remove_from_cart,1
5877389,cart,3
5877389,remove_from_cart,1
5877389,view,4
5877390,cart,2
5877390,view,3
5877390,remove_from_cart,4
5877391,remove_from_cart,5
5877391,purchase,5
5877391,view,21
5877391,cart,20
5877392,cart,15
5877392,remove_from_cart,4
5877392,view,8
5877392,purchase,2
5877393,purchase,1
5877393,cart,7
5877393,remove_from_cart,2
5877393,view,9
5877394,purchase,4
5877394,cart,12
5877394,view,8
5877395,cart,2
5877395,view,2
5877396,purchase,2
5877396,view,6
5877396,remove_from_cart,2
5877396,cart,4
5877397,remove_from_cart,1
5877397,cart,5
5877397,view,10
5877398,remove_from_cart,5
5877398,purchase,2
5877398,cart,8
5877398,view,12
5877414,view,6
5877414,cart,3
5877414,remove_from_cart,1
5877448,purchase,1
5877448,view,34
5877448,cart,4
5877449,view,32
5877449,cart,4
5877450,remove_from_cart,1
5877450,cart,7
5877450,view,22
5877451,view,579
5877451,remove_from_cart,19
5877451,cart,43
5877451,purchase,6
5877452,cart,27
5877452,view,333
5877452,remove_from_cart,14
5877452,purchase,3
5877453,purchase,9
5877453,view,221
5877453,cart,43
5877453,remove_from_cart,10
5877454,view,2064
5877454,cart,423
5877454,remove_from_cart,100
5877454,purchase,93
5877455,cart,9
5877455,view,39
5877455,remove_from_cart,2
5877455,purchase,1
5877456,cart,79
5877456,view,2057
5877456,remove_from_cart,32
5877456,purchase,5
5877457,view,6
